key_value	cited	unit	japanese	eng1	eng2	eng3
PV005S003	1	5	最初からやり直してもいいですか。	Can I start over from the beginning?		
PV005S004	1	5	昼食を取りながらこの問題を話し合いましょう。	Let's discuss this matter over lunch.		
PV005S005	1	5	香港で途中降機した。	I stopped over at Hong Kong.		
PV005S006	1	5	あの橋を渡ろう。	Let's cross over that bridge.		
PV005S007	1	5	彼はかがんで札入れを拾った。	He leaned over and picked up a wallet.		
PV005S008	1	5	スープがふきこぼれている。	The soup is boiling over.		
PV005S009	1	5	その車は通りで反転した。	The car rolled over in the street.		
PV005S010	1	5	そのことは後で話し合いましょう。	Let's talk it over later.		
PV005S011	1	5	よく考えたほうがいいと思います。	I think you should think it over.		
PV005S012	1	5	過ぎたことをくよくよするな。	Don't cry over spilt milk.		
PV006S001	1	6	一杯飲みに行こう。	Let's go out for a drink.		
PV006S002	1	6	ほら、星が出てるよ。	"Look, stars are out."		
PV006S003	1	6	電気がまた止まっている。	The electricity is out again.		
PV006S004	1	6	最後まで聞いてよ。	Hear me out.		
PV006S005	1	6	今晩は外食しませんか。	How about eating out tonight?		
PV006S006	1	6	彼は私の英語にいくつか問違いを指摘した。	He pointed out some mistakes in my English.		
PV006S007	1	6	彼が嘘をついていることがわかった。	I found out he was lying.		
PV006S008	1	6	彼女をデートに誘った。	I asked her out for a date.		
PV006S009	1	6	彼はタ食後たいていソファで寝そべる。	He usually stretches out on the sofa after dinner.		
PV006S010	1	6	私たちはホームレスの人たちに援助の手を差し伸べなければならない。	We must reach out to homeless people.		
PV006S011	1	6	洗濯物を干さなくては。	I have to hang out the laundry.		
PV006S012	1	6	彼は机に大きな地図を広げた。	He laid out a large map on the desk.		
PV006S013	1	6	彼は結婚式に一財産を費やした。	He laid out a fortune on the wedding.		
PV006S014	1	6	今回は遠慮しておきます。	You can count me out this time.		
PV006S015	1	6	彼はその決定に反対の表明をした。	He spoke out against the decision.		
PV006S016	1	6	窓から顔を出してはいけません。	Don't stick your head out of the window.		
PV006S017	1	6	その鳥の種は1世紀前に絶滅した。	That bird species died out a century ago.		
PV006S018	1	6	間違った語を削除しなさい。	Cross out the wrong words.		
PV006S019	1	6	その靴はすぐにすり切れる。	Those shoes wear out easily.		
PV006S020	1	6	この用紙に必要事項を記入していただけますか。	Could you fill out this form?		
PV007S001	1	7	列車は浅草に到着した。	The train arrived in Asakusa.		
PV007S002	1	7	浅草は東京の東にある。	Asakusa lies in the east of Tokyo.		
PV007S003	1	7	建設業に携わっています。	I'm in the construction business.		
PV007S004	1	7	上司は正午にはいるでしょう。	My boss will be in at noon.		
PV007S005	1	7	彼は演説大会に参加した。	He took part in the speech contest.		
PV007S006	1	7	この荷物を預けたいのですが。	I'd like to check in this baggage.		
PV007S007	1	7	彼は事故に巻き込まれた。	He was involved in an accident.		
PV007S008	1	7	仲間に入れてよ。	Count me in.		
PV007S009	1	7	ここに名前と住所を記入してください。	Fill in your name and address here.		
PV007S010	1	7	普段、土曜日の夜は家にいます。	I usually stay in on Saturday nights.		
PV007S011	1	7	今日の彼女は白い服を着ている。	She is dressed in white today.		
PV007S012	1	7	神の存在を信じますか。	Do you believe in God?		
PV008S001	1	8	私たちの列車は東京駅に到着した。	Our train arrived at Tokyo Station.		
PV008S002	1	8	大統領は(外遊の途中で)東京に到着した。	The President arrived at Tokyo.		
PV008S003	1	8	彼は私にボールを投げつけた。	He threw a ball at me.		
PV008S004	1	8	夫はまだ会社にいます。	My husband is still at work.		
PV008S005	1	8	昨日、彼のオフィスを訪れた。	I called at his office yesterday.		
PV008S006	1	8	彼女は私を見てほほ笑んでいる。	She's smiling at me.		
PV008S007	1	8	私を見て笑わないで。	Don't laugh at me.		
PV008S008	1	8	彼は時計をちらっと見た。	He glanced at his watch.		
PV008S009	1	8	どうして私をじろじろ見ているの?	Why are you staring at me?		
PV008S010	1	8	彼女はそのダイヤの指輪をじっと見た。	She gazed at the diamond ring.		
PV008S011	1	8	私を怒らないで。	Don't get angry at me.		
PV008S012	1	8	怒鳴ることはないでしょ。	You don't have to shout at me.		
PV008S013	1	8	彼はその知らせに驚いた。	He was surprised at the news.		
PV008S014	1	8	犬が私のカバンのにおいをくんくんかいでいる。	The dog is sniffing at my bag.		
PV008S015	1	8	私に指をささないで。	Don't point your finger at me.		
PV008S016	1	8	彼は銃で的を狙った。	He aimed a gun at the target.		
PV008S017	1	8	猟師は鳥を狙い撃ちした。	The hunter shot at a bird.		
PV008S018	1	8	私の年齢を推測できますか。	Can you make a guess at my age?		
PV008S019	1	8	彼はボールに飛びつこうとした。	He caught at the ball.		
PV008S020	1	8	何を言いたいの?	What are you driving at?		
PV009S001	1	9	独り立ちがしたい。	I want to stand on my own feet.		
PV009S002	1	9	成功は君の努力次第だ。	Success depends on your effort.		
PV009S003	1	9	仕事に集中しなさい。	Concentrate on your work.		
PV009S004	1	9	雨がどんどん降り続いている。	It is raining on and on.		
PV009S005	1	9	昨日、彼を訪れた。	I called on him yesterday.		
PV009S006	1	9	試着してもいいですか。	Can I try it on?		
PV009S007	1	9	私を当てにしてもいい。	You can rely on me.		
PV009S008	1	9	牛は草を常食とする。	Cows feed on grass.		
PV009S009	1	9	彼は低収入で生活している。	He lives on a small income.		
PV009S010	1	9	それは実話に基づいている。	It is based on a true story.		
PV009S011	1	9	ロープにしっかりつかまりなさい。	Hang on to the rope.		
PV009S012	1	9	雨が降ったりやんだりしている。	It's raining off and on.		
PV010S001	1	10	その都市は東京の北方にある。	The city lies to the north of Tokyo.		
PV010S002	1	10	彼は車で会社に行く。	He goes to work by car.		
PV010S003	1	10	彼は成長して医者になった。	He grew up to be a doctor.		
PV010S004	1	10	ジャイアンツはドラゴンズに10対1で勝った。	"The Giants defeated the Dragons, 10 to 1."		
PV010S005	1	10	私の言うことに耳を傾けなさい。	Listen to me.		
PV010S006	1	10	全ての道はローマに通じる。	All roads lead to Rome.		
PV010S007	1	10	彼の借金は百万ドルに達した。	His debts amounted to one million dollars.		
PV010S008	1	10	あなたの提案に賛成です。	I agree to your proposal.		
PV010S009	1	10	私はテニスクラブに所属している。	I belong to the tennis club.		
PV010S010	1	10	自分で決めたことを最後まで貫きなさい。	Stick to your decision.		
PV010S011	1	10	彼らは新空港の建設に反対した。	They objected to the construction of a new airport.		
PV010S012	1	10	私はサッカーより野球が好きだ。	I prefer baseball to soccer.		
PV011S001	1	11	私は彼にプレゼントを買った。	I bought a present for him.		
PV011S002	1	11	これはあなたへのプレゼントです。	This is for you.		
PV011S003	1	11	私はこの腕時計を1000ドルで買った。	I bought this watch for 1000 dollars.		
PV011S004	1	11	プレゼントをありがとうございます。	Thank you for the present.		
PV011S005	1	11	この国は不況に向かっている。	This country is heading for recession.		
PV011S006	1	11	この列車は大阪行きです。	This train is bound for Osaka.		
PV011S007	1	11	私はその法律に賛成の票を投じた。	I voted for that law.		
PV011S008	1	11	ビールが飲みたくてたまらない。	I'm dying for a beer.		
PV011S009	1	11	その会社は新しいCEOを探している。	That company is searching for a new CEO.		
PV011S010	1	11	赤ちゃんは泣いてミルクを求めている。	The baby is crying for milk.		
PV011S011	1	11	彼女の助言を求めた。	I asked for her advice.		
PV011S012	1	11	私たちは首尾よい結果を願った。	We hoped for a successful result.		
PV011S013	1	11	私たちは世界平和を願っている。	We wish for world peace.		
PV011S014	1	11	彼らは彼が無事に戻って来ることを切望した。	They longed for his safe return.		
PV011S015	1	11	彼が来るのを待った。	I waited for him to come.		
PV011S016	1	11	その仕事に多くの人が応募した。	Many people applied for the job.		
PV011S017	1	11	彼は塩に手を伸ばしている時に飲み物をこぼした。	He spilled his drink while reaching for the salt.		
PV011S018	1	11	このズボンをもっと大きいのと交換してくれますか。	Could you exchange these pants for bigger ones?		
PV011S019	1	11	バターの代わりにマーガリンが使えます。	You can substitute margarine for butter.		
PV011S020	1	11	その車にいくら払いましたか。	How much did you pay for the car?		
PV012S001	1	12	彼は強盗からナイフを取った。	He took the knife from the robber.		
PV012S002	1	12	彼女はアンズでジャムを作る。	She makes jam from apricots.		
PV012S003	1	12	ネコは寒さで震えている。	The cat shivers from cold.		
PV012S004	1	12	その事故で私は間に合わなかった。	The accident kept me from coming in time.		
PV012S005	1	12	その双子はそっくりで区別がつかない。	The twins are so alike I can't tell one from the other.		
PV012S006	1	12	私の車はあなたの車とは色が違う。	My car differs from yours in color.		
PV012S007	1	12	多くの子どもたちは飢えによって亡くなる。	Many children die from starvation.		
PV012S008	1	12	彼はうつ病に苦しんでいる。	He's suffering from depression.		
PV012S009	1	12	その事故はドライバーの不注意の結果起こった。	The accident resulted from the driver's carelessness.		
PV012S010	1	12	たばこはご遠慮ください。	Please refrain from smoking.		
PV012S011	1	12	台風のために列車は時間通り到着できなかった。	The typhoon prevented the train from arriving on time.		
PV012S012	1	12	法律で未成年の飲酒を禁止している。	The law prohibits minors from drinking.		
PV013S001	1	13	このビールは無料です。	This beer is free of charge.		
PV013S002	1	13	彼らはお互いに影響を受けることなく同じ結論に達した。	They came to the same conclusion independent of each other.		
PV013S003	1	13	この机は木でできている。	This desk is made of wood.		
PV013S004	1	13	私はいつもあなたのことを思っています。	I always think of you.		
PV013S005	1	13	アメリカは50州から成り立つ。	America consists of 50 states.		
PV013S006	1	13	噂をすれば影が差す。	"Speak of the devil, and he'll soon appear."		
PV013S007	1	13	その後、彼の噂を聞かなかった。	I heard nothing of him after that.		
PV013S008	1	13	彼はいつも何かに不平を言っている。	He's always complaining of something.		
PV014S001	1	14	コーヒーに砂糖を入れますか。	Do you want some sugar with your coffee?		
PV014S002	1	14	強盗は銃で店員を脅した。	The robber threatened the clerk with a gun.		
PV014S003	1	14	私はあなたに賛成です。	I agree with you.		
PV014S004	1	14	彼はいつも妻と口論ばかりしている。	He's always quarreling with his wife.		
PV014S005	1	14	グラスはワインで満たされている。	The glass is filled with wine.		
PV014S006	1	14	山は雪で覆われている。	The mountain is covered with snow.		
PV014S007	1	14	バスは乗客で混み合っている。	The bus is crowded with passengers.		
PV014S008	1	14	彼らは武器を装備していた。	They were equipped with weapons.		
PV014S009	1	14	その部屋はベッドとソファが備え付けられている。	The room is furnished with a bed and a sofa.		
PV014S010	1	14	彼は賞を贈呈された。	He was presented with an award.		
PV014S011	1	14	彼は扱いにくい人だ。	He's a difficult person to deal with.		
PV014S012	1	14	牛は私たちに牛乳を供給する。	Cows provide us with milk.		
PV014S013	1	14	彼は庭にチューリップを植えた。	He planted the garden with tulips.		
PV014S014	1	14	彼らは石炭を石油に替えた。	They replaced coal with oil.		
PV014S015	1	14	油は水と混ざらない。	Oil does not mix with water.		
PV014S016	1	14	私はインドの友達と文通している。	I correspond with a friend in India.		
PV015S001	1	15	そのオーケストラは小澤征爾によって指揮された。	The orchestra was conducted by Ozawa Seiji.		
PV015S002	1	15	「通勤方法は何ですか」「電車で通勤します」	How do you go to work? - I go to work by train.		
PV015S003	1	15	ニュースは別として、テレビをめったに見ません。	"I seldom watch TV, aside from news."		
PV015S004	1	15	その箱をわきにどけてくれますか。	Will you move that box aside?		
PV015S005	1	15	子どもたちが走って通り過ぎるのが見えた。	I saw children running by.		
PV015S006	1	15	家に帰る途中に立ち寄ってください。	Come by on your way home.		
PV015S007	1	15	あのコンビニにちょっと寄ってもいい?	Can I stop by at that convenience store?		
PV015S008	1	15	将来のためにこの金を取っておきます。	I'Il set this money aside for the future.		
PV015S009	1	15	私が通れるように彼はわきに寄った。	He stepped aside for me to pass.		
PV015S010	1	15	彼はメガネをわきに置いた。	He laid aside his glasses.		
PV015S011	1	15	将来のためにこのお金を取っておいたほうがいでしょう。	You should lay aside this money for the future.		
PV015S012	1	15	彼は人々を肘で押しのけた。	He elbowed people aside.		
PV016S001	1	16	車は壁に衝突した。	The car crashed into the wall.		
PV016S002	1	16	ジャズにはまっています。	I'm into jazz.		
PV016S003	1	16	詳しく説明している時間はない。	I don't have time to go into detail.		
PV016S004	1	16	皿は粉々に割れた。	The plate broke into pieces.		
PV016S005	1	16	昨日、元カノに偶然会った。	I bumped into my ex-girlfriend yesterday.		
PV016S006	1	16	スーツに着替えます。	I'II change into a suit.		
PV016S007	1	16	氷は溶けて水になった。	The ice melted into water.		
PV016S008	1	16	母はケーキを5個に分けた。	Mother divided the cake into five.		
PV016S009	1	16	この文を中国語に翻訳できますか。	Can you translate this sentence into Chinese?		
PV016S010	1	16	クラスのみんなが先生の冗談に突然笑い出した。	The class burst into laughter at the teacher's joke.		
PV016S011	1	16	彼の会社は大企業に成長した。	His business grew into a big company.		
PV016S012	1	16	彼を説得して禁煙させた。	I talked him into giving up smoking.		
PV017S001	1	17	彼はモネ風の絵を描く。	He paints pictures after Monet.		
PV017S002	1	17	彼らは来る日も来る日も仕事を続けた。	They continued the work day after day.		
PV017S003	1	17	バターと一緒にミルクをスープに加えます。	Add milk along with butter to the soup.		
PV017S004	1	17	彼の家は図書館の向かいにある。	His house is across the street from the library.		
PV017S005	1	17	警察官はそのスリを追いかけた。	The police officer chased after the pickpocket.		
PV017S006	1	17	彼は真実を追い求め続けた。	He continued to seek after the truth.		
PV017S007	1	17	父は有名な俳優にちなんで私に名前をつけた。	My father named me after a famous actor.		
PV017S008	1	17	この道を進んでください。	Go along this street.		
PV017S009	1	17	やっていくうちに遅れを取り戻せるよ。	You'll make it up as you go along.		
PV017S010	1	17	あなたの提案には賛成できません。	I can't go along with your proposal.		
PV017S011	1	17	私も一緒に行きます。	"I'Il come along, too."		
PV017S012	1	17	空港で偶然彼に会った。	I ran across him at the airport.		
PV018S001	1	18	ポケットから手を出しなさい。	Take your hands out of your pockets.		
PV018S002	1	18	危険な状態から脱している。	We are out of danger.		
PV018S003	1	18	この列車は銀座まで乗り換えなしで行きます。	This train goes through to Ginza.		
PV018S004	1	18	この店は月曜日から土曜日までやっています。	This shop is open Monday through Saturday.		
PV018S005	1	18	彼は私からお金をだまし取った。	He cheated me out of my money.		
PV018S006	1	18	彼を説得して彼女との結婚を思いとどまらせた。	I talked him out of marrying her.		
PV018S007	1	18	その船は見えなくなった。	The ship went out of sight.		
PV018S008	1	18	私のことに関わらないで。	Stay out of my business.		
PV018S009	1	18	報告書を全部読みましたか。	Have you read the report through?		
PV018S010	1	18	彼の嘘を見抜けなかった。	I couldn't see through his lies.		
PV018S011	1	18	この仕事を最後までやり通したい。	I want to see this job through.		
PV018S012	1	18	テムズ川はロンドンを貫流している。	The Thames flows through London.		
PV019S001	1	19	彼はネコに関する本をたくさん書いています。	He writes many books about cats.		
PV019S002	1	19	その岩は今にも落ちそうだ。	That rock is about to fall.		
PV019S003	1	19	世界一周旅行をしたい。	I want to travel around the world.		
PV019S004	1	19	その角を曲がってください。	Turn around the corner.		
PV019S005	1	19	何について話しているのですか。	What are you talking about?		
PV019S006	1	19	何のことを考えているのですか。	What are you thinking about?		
PV019S007	1	19	彼は日本の経済について話をした。	He spoke about Japan's economy.		
PV019S008	1	19	そのネコはお腹がへるとやって来る。	That cat comes around when it's hungry.		
PV019S009	1	19	彼のオフィスに立ち寄った。	I went around to his office.		
PV019S010	1	19	書店をぶらぶらした。	I hung around the bookshop.		
PV019S011	1	19	今日の午後はぶらぶら見て回ります。	I'll shop around this afternoon.		
PV019S012	1	19	子どもたちは公園で遊びまわっている。	The kids are running around in the park.		
PV020S001	1	20	彼は振り返って私を見た。	He looked back at me.		
PV020S002	1	20	過去は振り向くな、前進あるのみ。	Don't look back; just keep moving forward.		
PV020S003	1	20	次の試合を楽しみにしている。	I look forward to the next game.		
PV020S004	1	20	ジャイアンツは3回でリードしている。	The Giants are ahead in the third inning.		
PV020S005	1	20	あとでかけ直します。	I'II call you back later.		
PV020S006	1	20	後ろへ下がってください。	Please step back.		
PV020S007	1	20	彼は賞を受けるために前に出た。	He stepped forward to receive the prize.		
PV020S008	1	20	でしゃばるな。	Don't put yourself forward.		
PV020S009	1	20	時計を5秒早めた。	I put my watch forward 5 seconds.		
PV020S010	1	20	どうぞお先に。	Go ahead.		
PV020S011	1	20	「トイレを借りてもいいですか」「ええ、どうぞ」	"Can I use the restroom? - Yes, go ahead."		
PV020S012	1	20	お祭りは予定通り行われる。	The festival will go ahead as planned.		
PV021S001	1	21	私はアリスと一緒に仕事をしている。	I work together with Alice.		
PV021S002	1	21	みんなで一緒に歌を歌いましょう。	Let's sing a song together.		
PV021S003	1	21	私は両親とは別々に暮らしている。	I live apart from my parents.		
PV021S004	1	21	兄と私は5歳離れている。	My brother and I are five years apart.		
PV021S005	1	21	今夜、集まろう。	Let's get together tonight.		
PV021S006	1	21	私たちは結婚する前から同棲していた。	We lived together before we got married.		
PV021S007	1	21	このネクタイとこのスーツは合っている。	This tie and this suit go together.		
PV021S008	1	21	両国はこの問題に関して1つにまとまった。	Those two countries came together on this issue.		
PV021S009	1	21	その国は崩壊するだろう。	The country is going to fall apart.		
PV021S010	1	21	彼はラジオを分解できる。	He can take the radio apart.		
PV021S011	1	21	彼は敵に楽勝した。	He took apart his opponent.		
PV021S012	1	21	その双子の姉妹を見分けられますか。	Can you tell those twin sisters apart?		
PV022S001	1	22	「夕食の準備ができましたよ。」「今行きます。」	Dinner's ready. - I'm coming.		
PV022S002	1	22	バスが来ました。	Here comes our bus.		
PV022S003	1	22	私の夢はついに実現した。	At last my dream came true.		
PV022S004	1	22	患者の熱は平熱に下がった。	The patient's temperature came down to normal.		
PV022S005	1	22	このポテトはどこで採れたものですか。	Where do these potatoes come from?		
PV022S006	1	22	息子はマラソンで2着に入った。	My son came in second in the marathon.		
PV022S007	1	22	暇な時に、来てほしいのですが。	I'd like you to come over when you are free.		
PV022S008	1	22	それは私の頭に浮かんだ最初の考えだった。	It was the first idea that came into my mind.		
PV022S009	1	22	どうしてこんな状態になったのですか。	How did such a situation come about?		
PV022S010	1	22	今朝、偶然ジェーンに会った。	I came across Jane by chance this morning.		
PV022S011	1	22	ご一緒してもいいですか。	Can I come along with you?		
PV022S012	1	22	コートのボタンが取れちゃった。	A button has come off my coat.		
PV022S013	1	22	さあ行こう!遅れちゃうよ。	Come on! We'll be late.		
PV022S014	1	22	彼の新作は間もなく発売されます。	His new book is coming out soon.		
PV022S015	1	22	いい考えを思いついた。	I came up with a good idea.		
PV022S016	1	22	通ります。	"Coming through, please."		
PV022S017	1	22	このアンティークの時計、どうやって手に入れたの?	How did you come by this antique watch?		
PV022S018	1	22	出世したい。	I want to come up in the world.		
PV022S019	1	22	かわいいネコが私に近づいてきた。	A cute cat came up to me.		
PV022S020	1	22	ここまで降りてきてくれる?	Will you come down here?		
PV023S001	1	23	チーズはどこへ消えた?	Where has the cheese gone?		
PV023S002	1	23	そろそろおいとましなくては。	I must be going now.		
PV023S003	1	23	彼は30歳で頭がはげた。	He went bald at 30.		
PV023S004	1	23	仕事を辞めるつもりです。	I'm going to quit my job.		
PV023S005	1	23	警察はその車を追っている。	The police are going after the car.		
PV023S006	1	23	みんなに行き渡るだけのケーキがあります。	We have enough cake to go around.		
PV023S007	1	23	痛いの痛いの飛んで行け!	"Pain, pain, go away!"		
PV023S008	1	23	(エレベーターに乗る際に)下ですか。	Going down?		
PV023S009	1	23	その船は海に沈んだ。	The ship went down into the sea.		
PV023S010	1	23	地震でビルが倒れた。	The earthquake made the building go down.		
PV023S011	1	23	物価が上がっている。	Prices are going up.		
PV023S012	1	23	知らない人が彼に近づいた。	A stranger went up to him.		
PV023S013	1	23	ダンプカーが通り過ぎて行った。	A dump truck went by.		
PV023S014	1	23	昼食に出ましょうか。	How about going out to lunch?		
PV023S015	1	23	1ヵ月、ナンシーと付き合ってます。	I've been going out with Nancy for a month.		
PV023S016	1	23	白ワインは魚に合う。	White wine goes with fish.		
PV023S017	1	23	彼は私のお金を全部持ち逃げした。	He went off with all my money.		
PV023S018	1	23	アラームが鳴った。	The alarm went off.		
PV023S019	1	23	電気が消えた。	The lights went off.		
PV023S020	1	23	彼はアメリカに渡った。	He went over to America.		
PV023S021	1	23	試験前にノートを復習しないと。	I have to go over my notes before the exam.		
PV023S022	1	23	その少年は自転車に乗り続けた。	The boy went on riding his bike.		
PV023S023	1	23	時が速く経過した。	Time went on quickly.		
PV023S024	1	23	その法案は大差で可決した。	The bill went through with a big majority.		
PV023S025	1	23	彼は多くの困難を経験した。	He went through a lot of difficulties.		
PV023S026	1	23	警察はその殺人事件の詳細を調査し始めた。	The police began to go into the details of the murder.		
PV023S027	1	23	頑張れ!	Go for it !		
PV023S028	1	23	そのトラックは壁に衝突した。	The truck went into the wall.		
PV024S001	1	24	最初の角を右に曲がってください。	Turn right at the first corner.		
PV024S002	1	24	地球は軸を中心に回っている。	The earth turns around its axis.		
PV024S003	1	24	木の葉が紅葉している。	The leaves of the tree are turning red.		
PV024S004	1	24	彼は昨日60歳になった。	He turned 60 yesterday.		
PV024S005	1	24	彼はぐるりと向きを変えて私を見た。	He turned around and looked at me.		
PV024S006	1	24	大統領は経済を好転させた。	The President has turned the economy around.		
PV024S007	1	24	2番目の角を左に曲がってください。	Turn to the left at the second corner.		
PV024S008	1	24	ノートを調べなさい。	Turn to your notes.		
PV024S009	1	24	23ページを開いてください。	Turn to page 23.		
PV024S010	1	24	彼は蛇を見て顔をそむけた。	He turned away at the sight of the snake.		
PV024S011	1	24	後戻りはできない。	There is no turning back.		
PV024S012	1	24	カードをひっくり返してテーブルに置いてください。	Turn over the card and place it on the table.		
PV024S013	1	24	人質は政府に引き渡された。	The hostage was turned over to his government.		
PV024S014	1	24	芋虫は蝶に変わる。	Caterpillars turn into butterflies.		
PV024S015	1	24	委員会は私の提案を拒否した。	The committee turned down my proposal.		
PV024S016	1	24	音量を下げましょうか。	Shall I turn down the volume?		
PV024S017	1	24	トラックは幹線道路から脇道に入った。	The truck turned off the main road.		
PV024S018	1	24	部屋を出る時は電気を消してください。	Turn off the light when leaving the room.		
PV024S019	1	24	彼はラジオのスイッチを入れた。	He turned on the radio.		
PV024S020	1	24	経済が上向いている。	The economy is turning up.		
PV024S021	1	24	ズボンの丈を詰めてくれますか。	Can you turn up the hem on these pants?		
PV024S022	1	24	音量を上げてくれますか。	Will you turn up the volume?		
PV024S023	1	24	結局、彼女はパーティーに姿を現さなかった。	She didn't turn up at the party after all.		
PV024S024	1	24	パーティーは大成功だった。	The party turned out to be a big success.		
PV024S025	1	24	その工場は1日300台の車を生産する。	That factory turns out 300 cars a day.		
PV024S026	1	24	それを裏返しなさい。→中身を出しなさい。	Turn it inside out.		
PV024S027	1	24	それをひっくり返しなさい。	Turn it upside down.		
PV024S028	1	24	明日、課題を提出しなければならない。	I have to turn in my assignment tomorrow.		
PV025S001	1	25	金メダルを獲ったのは誰ですか。	Who got the gold medal?		
PV025S002	1	25	母からクリスマスプレゼントをもらった。	I got a Christmas present from my mother.		
PV025S003	1	25	トムから風邪をうつされた。	I got a cold from Tom.		
PV025S004	1	25	夜中の12時に家に帰りついた。	I got home at midnight.		
PV025S005	1	25	どうやって川を渡ればいいですか。	How can I get across the river?		
PV025S006	1	25	彼は法を逃れる術を知っている。	He knows how to get around the law.		
