key_value	cited	unit	japanese	eng1	eng2	eng3
TJ002S015	1	2	私は人生の困難に屈しない。	I’ll not yield to hardships in my life.		
TJ003S001	1	3	歓迎会の準備に取りかかろう。	Let’s set about preparing for the welcome party.		
TJ003S002	1	3	ルーズベルト大統領による財政政策は，失業率の減少に不可欠であった。	The fiscal policy done by President Roosevelt was indispensable to the reduction of the rate of unemployment.		
TJ003S003	1	3	右に曲がって真っすぐに歩いてください。すぐに郵便局が見つかりますよ。	Turn right and walk straight. You’ll find the post office in no time.		
TJ003S004	1	3	彼の実験は失敗に終わった。	His experiment wound up with a failure. 		
TJ003S005	1	3	私たちはみんな，その見物人がいることを意識していた。	We were all conscious of the onlooker.		
TJ003S006	1	3	議長はその議題を取り上げた。	The chairperson took up the agenda.		
TJ003S007	1	3	彼はドアの方へ向かったが，開けられなかった。	"He made for the door, but he couldn’t open it. "		
TJ003S008	1	3	彼の援助は君の成功に寄与しないだろう。	His help will not make for your success.		
TJ003S009	1	3	元気になったどころでなく，彼女は実際は数週間入院していた。	"Far from being well, she had actually been hospitalized for weeks. "		
TJ003S010	1	3	ジムが私たちに話したことは決して真実ではなかった。	What Jim told us was far from the truth.		
TJ003S011	1	3	彼はアルコール中毒になっていた。	He was addicted to alcohol.		
TJ003S012	1	3	どんなに批判が痛烈でも，トムは平静を保った。	"However hard the criticism was, Tom kept his temper."		
TJ003S013	1	3	内閣府は，現在の不況を民間投資の欠如のせいにした。	The Cabinet Office attributed today’s recession to the lack of private investments.		
TJ003S014	1	3	今度の金曜日までミーティングを延期していただけませんか？	Would you please put off the meeting till next Friday? 		
TJ003S015	1	3	私はその交通事故のせいで授業に遅れた。	"Because of the traffic accident, I was late for class."		
TJ003S016	1	3	彼らは新しい会社を設立した。その事業は大いなる成功を期待されている。	They set up a new company. The business is expected to be very successful.		
TJ003S017	1	3	彼女は２組の双子を育てた。 	She has brought up two pairs of twins. 		
TJ003S018	1	3	ジムは生徒会で提案を持ち出した。	Jim brought up the proposal at the student conference.		
TJ004S001	1	4	教室がとてもうるさかったので，教授が話していたことを聞き取れさえしなかった。	The class was so noisy that I couldn’t even hear what the professor said.		
TJ004S002	1	4	火星への訪問は，もはや単なるＳＦの話ではない。	Visiting Mars is no longer mere science fiction.		
TJ004S003	1	4	彼から目を離さないで！薬品を誤って混合するかもしれない。	Keep an eye on him! He may mistakenly mix up the chemicals.		
TJ004S004	1	4	私たち２人は一生懸命に研究した。その結果として，実験から十分なデータを得るのに成功した。	"Both of us worked hard. As a result, we succeeded in obtaining enough data from our experiments."		
TJ004S005	1	4	みなさんはこの実験の結果を詳細に書き留める必要がある。	You are required to write down the results of these experimentsin detail.		
TJ004S006	1	4	人前で彼に恥をかかせないように。	Don’t humiliate him in public.		
TJ004S007	1	4	両親が来るんだ。部屋を片付けないといけないな。	My parents are coming. I have to straighten up my room.		
TJ004S008	1	4	次の議題に取りかかりましょう。 	Let’s turn to the next agenda. 		
TJ004S009	1	4	路上の雪は夜中に氷に変わった。	The snow on the road turned to ice at midnight.		
TJ004S010	1	4	あなたの指示に従って，私たちは財産を処分した。	"In accordance with your instructions, we disposed of our property."		
TJ004S011	1	4	大気汚染により，多くの動物が死滅した。	Many animals have died out because of air pollution.		
TJ004S012	1	4	ご親切なアドバイスをありがとうございました。私たちは面目を保つことができました。	Thank you for your kind advice. We were able to save face.		
TJ004S013	1	4	私はこの合格通知を切望していた。 	I’ve longed for this letter of acceptance. 		
TJ004S014	1	4	難民たちは，祖国での生活を思いこがれていた。	The refugees longed for the life in their homeland.		
TJ004S015	1	4	金融市場に関する全ての情報は，役に立つだろう。	All the information about the financial market will come in handy.		
TJ004S016	1	4	工場はガス漏れで爆発した。 	The plant blew up because of a gas leakage. 		
TJ004S017	1	4	激しい風が起こった。	A strong wind blew up.		
TJ004S018	1	4	ジムのおじいさんはようやく病気が治った。	Jim’s grandfather finally got well.		
TJ005S001	1	5	☆：ジム，私たちは研究室の手順を踏んでいないわ。 ★：自分のことだけ言いなよ。僕は実験着を着ているよ。	"☆：Jim, we don’t follow our lab protocol. ★：Speak for yourself. I’m the one who wears a lab coat."		
TJ005S002	1	5	★：実家に帰るのかい？  ☆：まだ分からないわ。ここの数社に応募しているの。でも，良かれ悪しかれ，卒業の準備をしなくちゃね。	"★：Are you going back to your hometown?  ☆：I’m not sure yet. I’m applying for several companies here. But, for better or worse we have to prepare for the graduation."		
TJ005S003	1	5	☆：ダンは，あんな態度では私たちの委員会にいられないわ。 ★：本当だね。彼は，最近の打ち合わせで協調性がないね。	☆：Dan will not remain in our committee with his attitude.  ★：Indeed. He’s been out of line in recent meetings.		
TJ005S004	1	5	★：最近，昆虫学にかかわる仕事に興味を持っているんだ。 ☆：分かるわ。子供の時にしょっちゅう昆虫を観察していたもの。	★：I’ve recently taken an interest in a career in entomology. ☆：I know why. You frequently observed insects as a child.		
TJ005S005	1	5	☆：このところ，隣の人が夜中にずっとピアノを弾いているの。イライラするわ！ ★：そのことを，彼に話したらどうだい？	"☆：These days, the guy next door is playing the piano all night. It gets to me! ★：Why don’t you talk to him about it?"		
TJ005S006	1	5	☆：ああ，なんてこと！私のコンピューターがウィルスに感染したわ。私のレポートが消されていくわ！ ★：落ち着きなさい。最初に，コンピューターの電源を抜いて。	"☆：Oh, no! My computer got a virus. My paper is being deleted! ★：Get a hold of yourself. First, unplug the computer. "		
TJ005S007	1	5	☆：新しい上司が私につらくあたるのよ。 ★：話し合いなよ。彼は実際のところ，とても理解があると聞いているから。	☆：My new boss is hard on me. ★：Why don’t you talk to him? I heard he is actually quite understanding.		
TJ005S008	1	5	★：君の息子さんが全額支給の奨学金を取ったんだって。おめでとう。息子さんはすごい人に違いないね。 ☆：本当なのよ。一生懸命に勉強しているわ。いつも息子を誇りに思うの。	★：I hear your son won a full scholarship. Congratulations. He must be quite a person.  ☆：He sure is! He’s been studying so hard. I’m always proud of him.		
TJ005S009	1	5	☆：公園を散歩するって本当に良い気分転換だわ。 ★：でも雨が降りそうな予感がする。宿に戻ろうよ。	"☆：Walking in the park is very refreshing. ★：Well, I have a hunch that it’ll rain soon. Let’s go back to the lodge."		
TJ005S010	1	5	★：トムは研究グループを見つけられるかな？彼のパートナーが学校を辞めたんだ。  ☆：トムが良い学生だというのは分かっているわ。でも，形勢は彼に不利なようね。トム以外の学生はみんなプロジェクトをすでに始めているわ。	"★：Is there any chance that Tom will find a study group? His partner just left school.  ☆：I know Tom is a good student. But, the odds are against him. All of the students except Tom already started the project."		
TJ006S001	1	6	モグラは通常夜に巣から出てくる。	Moles usually come out from their nests at night.		
TJ006S002	1	6	君の小説はいつ出版されるのですか？	When will your novel come out?		
TJ006S003	1	6	南軍は，激しい戦闘の後に降参した。	The South gave in after heavy fighting.		
TJ006S004	1	6	毎朝散歩すると，良い健康状態に保てる。	Taking a walk every morning will keep you in good shape.		
TJ006S005	1	6	そこの角で君のお父さんに偶然お会いしたよ。	I came across your father on the corner.		
TJ006S006	1	6	彼には自分の間違いを説明するのが難しかった。	It was difficult for him to account for his mistakes.		
TJ006S007	1	6	端的に言えば，この理論はばかげている。	"In short, this theory is nonsense."		
TJ006S008	1	6	この新しい技術は，全体として，エネルギーと時間を節約するだろう。	This new technology will save both energy and time as a whole.		
TJ006S009	1	6	私は実験結果について少しも気にしていない。	I don’t care about the lab result at all.		
TJ006S010	1	6	喫煙は有害無益だ。	Smoking does you more harm than good.		
TJ006S011	1	6	スタントン教授から口コミについて突然質問されて，私は答えられなかった。	"When Professor Stanton asked me about buzz marketing at short notice, I couldn’t give an answer."		
TJ006S012	1	6	お金を稼げば稼ぐほど，ますます多く税金を支払わなければならない。	"The more money you make, the more taxes you have to pay.?すればするほど（ますます） …する［しなくなる］"		
TJ006S013	1	6	私は入学試験合格に成功した。	I succeeded in passing the entrance exam.		
TJ006S014	1	6	彼の息子は一生懸命練習し，その結果１等賞を取った。	"His son practiced very hard, so that he won first prize."		
TJ006S015	1	6	彼はゼロから巨万の富を築き上げた。	He made a huge fortune from scratch.		
TJ006S016	1	6	あなたからお便りがあるのを楽しみに待っています。	I’m looking forward to hearing from you.		
TJ007S001	1	7	もし緊急の場合には，私の車をお使いください。	Please use my car in case of emergency.		
TJ007S002	1	7	日は間もなく落ちるだろう。ガイドに遅れずについて行かなくてはならない。	The sun will set soon. We’ll have to keep up with the guide.		
TJ007S003	1	7	マザー・テレサは貧しい人々の世話をすることに専念した。	Mother Teresa had devoted herself to caring for the poor.		
TJ007S004	1	7	サム，泣きたい気分だよ！	"Sam, I feel like crying!"		
TJ007S005	1	7	今夜あなたに電話をします。	I will give you a ring tonight.		
TJ007S006	1	7	今にも雪が降りだしそうだ。	It will snow at any moment.		
TJ007S007	1	7	キャシーは早期卒業の計画をやり通した。	Kathy went through with her plan to graduate early.		
TJ007S008	1	7	私は音楽学校に行って，バイオリンを習ったのではないんだ。自分で覚えたんだよ。	I didn’t go to music school to learn how to play the violin. I picked it up on my own.		
TJ007S009	1	7	多くの若者たちが夜，ここであてもなくぶらついている。	Many youngsters hang around here at night.		
TJ007S010	1	7	ハンバーガーを買うことを，うっかり忘れてしまった。	It slipped my mind to buy the hamburger.		
TJ007S011	1	7	もう二度とあんなことしないように！君の指導者の言いつけを心に留めなさい ！	Never do that again! Keep what your mentor told you in mind!		
TJ007S012	1	7	彼らはそのイデオロギーから遠ざかった。	They backed away from the ideology.		
TJ007S013	1	7	お買い上げは総額で50ドルになります。	Your purchase amounts to $50.		
TJ007S014	1	7	その事故による損失は300万ドルに達した。	The loss caused by the accident amounted to three million dollars.		
TJ007S015	1	7	時が経つにつれて，私たちは国土の美しさを失った。	"As time went by, we lost the beauty of our land."		
TJ007S016	1	7	私の靴は使い古されている。	My shoes are worn out.		
TJ007S017	1	7	もう勉強できない！私は疲れ果てています。	I can’t study anymore! I’m worn out.		
TJ008S001	1	8	私自身がウェブサイトを作ろうが，誰かに頼もうが，私にとってはどちらでも同じことである。	It makes no difference to me whether I make the website myself or ask someone else to do it.		
TJ008S002	1	8	メアリーが私たちの都会のコミュニティーになじむのは大変だろう。	It might be hard for Mary to fit in our urban community.		
TJ008S003	1	8	卒業するためには，私は上級生物学コースをスケジュールに入れないといけない。	I have to fit the advanced biology course in my schedule to graduate.		
TJ008S004	1	8	ひどい事故だったが，彼女は何とか回復すると思う。	"It was a bad accident, but I think she’ll pull through."		
TJ008S005	1	8	２人の友人は最後には仲直りした。 	The two friends made up at last.		
TJ008S006	1	8	この金属は２つの異なる物質から構成されている。	This metal is made up of two different substances.		
TJ008S007	1	8	それに加えて，ケンはクラスメート全員から信頼されている。	"On top of that, Ken is trusted by every classmate."		
TJ008S008	1	8	彼はメアリーが話していることに無関心だった。	He was indifferent to what Mary was talking about.		
TJ008S009	1	8	この応募書類に記入しなさい。	Fill out this application form.		
TJ008S010	1	8	歩けばおおよそ15分かかるでしょう。	"It will take 15 minutes, more or less, if you go on foot."		
TJ008S011	1	8	大学院での研究のために，君はいくらかのお金をとっておくべきだ。	You should lay aside some money for your graduate studies.		
TJ008S012	1	8	高熱はインフルエンザの特徴を示している。	High fever is typical of the flu.		
TJ008S013	1	8	議題から離れて，来るべきパーティーについて検討しよう。 	"Apart from the agenda, let’s discuss the coming party."		
TJ008S014	1	8	新しい職を得る難しさを別にすれば，彼は職業を変えたがっていた。	"Apart from the difficulty of getting a new job, he wanted to change his career."		
TJ008S015	1	8	この前の授業を中止にしてすみませんでした。今週末にその埋め合わせをします。	I’m sorry I canceled the last class. I will make up for it this weekend.		
TJ008S016	1	8	彼の働く女性に対する考え方は本当に時代遅れだ。	His opinion about working women is well behind the times.		
TJ008S017	1	8	こぼれたミルクを嘆いても無駄だ。	It is no use crying over spilt milk.		
TJ008S018	1	8	これらの熟語は覚える価値がある。	It is worth your while mastering these idioms.		
TJ009S001	1	9	私たちの多くが期末試験で落第点を取ったので，スミス教授は本当に失望している。 	Professor Smith feels really let down because so many of us failed his final exam.		
TJ009S002	1	9	うそをついてわれわれを裏切るな。	Don’t let us down by lying to us.		
TJ009S003	1	9	彼の家柄は王族の家系に由来していた。	His family stemmed from the royal lineage.		
TJ009S004	1	9	彼は由緒ある木を切り倒した。	He brought down a time-honored tree.		
TJ009S005	1	9	新しい低価格を利用することができます。	You can take advantage of the new low price.		
TJ009S006	1	9	大気汚染は生態系に影響を及ぼすだろう。	Air pollution will have an effect on the ecosystem.		
TJ009S007	1	9	私はあなたのアドバイスについてあなたにとても感謝している。	I’m much obliged to you for your advice.		
TJ009S008	1	9	気分転換に散歩したほうがよいですよ。	It’s better for you to take a walk for a change.		
TJ009S009	1	9	ジョンソン教授は多くのレポートに目を通した。	Professor Johnson looked over many papers.		
TJ009S010	1	9	夏休みの計画はまだ未定だ。	Plans for summer vacation are still up in the air.		
TJ009S011	1	9	これは大変な機密情報だ。それを他の人に明かさないように。	This is very sensitive information. Please keep it to yourself.		
TJ009S012	1	9	今日はテニスをするだけの元気がない。	I don’t feel up to playing tennis today.		
TJ009S013	1	9	言語を用いない意志の疎通は，不可能でないにしても難しいでしょう。	"Communication without verbal language would be difficult, if not impossible."		
TJ009S014	1	9	良い学生でありなさい。皆さんは卒業後に社会に貢献するようになるでしょう。	Be a good student. You will contribute to society after graduation.		
TJ009S015	1	9	私が君に話している時は，私の目をちゃんと見なさい ！	Look me in the eye when I’m talking to you!		
TJ009S016	1	9	私は大学で経済学を専攻した。	I majored in economics in university.		
TJ010S001	1	10	☆：本当に，大学院に行きたいわ。 ★：今の仕事をどうするんだい？でも，もうそれを心に決めているんだったら，頑張って。	"☆：I really want to go to graduate school. ★：What would you do with your current job? But, if you have your heart set on it, go for it."		
TJ010S002	1	10	★：ビルが会社を辞めるって聞いたかい？ ☆：ええ，役員会では彼の後任を務める人を探せないでしょうね。	"★：Did you hear Bill will leave the company? ☆：Yeah, the board committee won’t be able to find anyone to fill his shoes."		
TJ010S003	1	10	☆：車があれば素敵ね。授業に行くのに 50分もかかるのよ。 ★：キャンパスのそばに住んでさえいたらよかったのになあ。	☆：Having a car would be nice. It takes 50 minutes to get to class. ★：If only we lived near campus.		
TJ010S004	1	10	☆：お金なしでどうしたらいいのかしら？ ★：君が服にそんなにお金をかけるからだよ！でも，ともかく，現実を受け止めなきゃね。	"☆：What shall we do without money? ★：You spent so much money on clothing! But, anyway, we have to face the music."		
TJ010S005	1	10	☆：来賓講演者はいつ着くのかしら？ ★：間もなくここに到着する予定だ。	"☆：When will our guest speaker arrive? ★：By and by, he will be here."		
TJ010S006	1	10	☆：豪雨が収まってほっとしたわ。 ★：幸いなことに，消防士が洪水を食い止めることができたね。	"☆：I’m relieved that the heavy rain dwindled. ★：Luckily, firefighters could keep the flood at bay."		
TJ010S007	1	10	★：やあ，ジャネット。実は化学102のクラスを辞めようかと思っているんだ。中間試験が心配でさ。 ☆：私ならばそんなことは考えさえもしないわ。ジョンソン教授は厳しくないわよ。	"★：Hi, Janet. I’m thinking of dropping Chem 102. I’m worried about the mid-term exam. ☆：If I were you, I wouldn’t even think of it. Professor Johnson is easy on everyone."		
TJ010S008	1	10	☆：見てよ彼らの身体！対戦相手はみんな本当に強そうよ。トムは州のレスリングトーナメントで勝ち目はあるかしら？ ★：難しいね。	☆：Look at their bodies! All the opponents look really strong. Do you think Tom stands a chance at the state wrestling tournament? ★：I doubt it.		
TJ010S009	1	10	☆：ピアノを弾くって聞いたわ。私に聞かせてくださらない？ ★：ごめん。かなり腕がなまっているんだ。	☆：I heard you play the piano. Would you play it for me? ★：I’m sorry. I’m really rusty.		
TJ010S010	1	10	★：サマーインターンシップではなんて素晴らしい経験をしたんだろう！ ☆：その通りね！	★：What a magnificent experience we had during the summer internship! ☆：You said it!		
TJ011S001	1	11	ホワイト教授は全ての論文にざっと目を通して，ため息をついた。	Professor White looked through all the papers and sighed.		
TJ011S002	1	11	セントラル・ステーションで私の祖母を降ろしてくれませんか。 	Would you please let my grandmother off at Central Station?		
TJ011S003	1	11	試験監督者は，警告をして３名の受験者を許した。	The administrator let three examinees off with a warning.		
TJ011S004	1	11	母親は，たいてい自分の子供の味方をするものだ。	A mother will usually stand up for her children.		
TJ011S005	1	11	生徒にこのテキストを配布してくれませんか。	Will you hand out these textbooks to the students?		
TJ011S006	1	11	これらの熟語を暗記してください。	Please try to learn these idioms by heart.		
TJ011S007	1	11	新政府は国民から言論の自由を奪った。	The new government deprived its people of freedom of speech.		
TJ011S008	1	11	信じられますか？先月，トムはレポートを３つ連続して提出しなければならなかったのですよ！	Can you believe it? Tom had to hand in three papers in a row last month!		
TJ011S009	1	11	軍隊は敵と差し向かいになった。	The troops came face to face with their enemies.		
TJ011S010	1	11	森林警備隊員は，しばしば激しい雷雨に直面する。	The rangers often come face to face with severe thunderstorms.		
TJ011S011	1	11	帰るときは全ての電気を消してください。	Please turn off all the lights when you leave.		
TJ011S012	1	11	その新しい宇宙観測所は，太陽風を観測するのに適している。	The new space observatory is fit for tracking the solar wind.		
TJ011S013	1	11	私の知る限り，彼は有能な講師だ。	He is a superb instructor as far as I know.		
TJ011S014	1	11	このシャツはあなたのスーツに合う。	This shirt goes with your suit.		
TJ011S015	1	11	奇妙な伝染病が発生した。	A strange epidemic broke out.		
TJ011S016	1	11	台風 11号により洪水が引き起こされた。	The floods were brought about by Typhoon 11.		
TJ011S017	1	11	彼女は７時きっかりに，ここに着いた。	She arrived here at seven o’clock on the nose.		
TJ012S001	1	12	Ａ社のマーケットシェアはＢ社のシェアと比べて小さい。	The market share of A Company is small in comparison with B Company’s.		
TJ012S002	1	12	生協でジムと偶然に出会った。	I bumped into Jim in the co-op.		
TJ012S003	1	12	さあ，私たちの計画を実行する時がきた。	Now it’s time to put our plan into action.		
TJ012S004	1	12	新しい治療法は以前のものと異なる。	The new treatment differs from the old one.		
TJ012S005	1	12	そこには２つの有名な大学があり，その間には川が流れている。	"There are two major universities, and in between is a river."		
TJ012S006	1	12	自由主義的な人もいれば，とても保守的な人もいる。しかし，ほとんどの人はその中間に収まる。	"Some people are liberal and others very conservative, but most fall in between."		
TJ012S007	1	12	サムはこの問題に対処する能力がある。	Sam is capable of handling this problem.		
TJ012S008	1	12	ジョンソンは次の選挙で大統領に立候補するでしょう。	Johnson will run for President in the coming election.		
TJ012S009	1	12	良い経営者は，目先の利益を追いかけるべきではない。	A good manager should not run after short-term profit.		
TJ012S010	1	12	その実験は，ほかの素材を使うことを必要とした。	The experiment called for the use of another kind of material.		
TJ012S011	1	12	天気予報では，激しい雨を予測している。	The weather forecast calls for heavy rain.		
TJ012S012	1	12	彼女が褒ほう賞しょうを辞退するのももっともだった。	She had good reason to decline the reward.		
TJ012S013	1	12	かつてツインタワー（世界貿易センター）があったその場所に，今は記念碑が建てられている。	There’s a monument now on the spot where the Twin Towers used to be.		
TJ012S014	1	12	図書館長は即座にケリーを雇うことに決めた。	The chief librarian decided to hire Kelly on the spot.		
TJ012S015	1	12	君が受講しなければならない科目はたくさんある。数学，経済学，会計学などだ。	"There are many subjects you have to take: math, economics, accounting and so on."		
TJ012S016	1	12	君はそんなことをするほど愚かではないはずだ。	You should know better than to do such things.		
TJ012S017	1	12	テリーは朝早くに，海外での職業訓練プログラムに参加するため出発した。	Terry set off for the overseas vocational training program early in the morning.		
TJ012S018	1	12	一致団結して弾圧と戦おう。 	Let’s stand shoulder to shoulder and fight against the oppression.		
TJ012S019	1	12	彼らは肩を並べて，川沿いを歩いた。	They walked along the river shoulder to shoulder.		
TJ013S001	1	13	弟は足が速くない。競走ではせいぜい３位だろう。	My brother is not a fast runner. He will place third in the race at best.		
TJ013S002	1	13	彼女をそんなに批判するな。同じことが君にも当てはまるのだから。	Don’t criticize her so much. The same is true of you.		
TJ013S003	1	13	彼の新しい実験の結果を理解できない。たぶん彼は誤ったデータを用いたのだろう。	I cannot understand the result of his new experiment. The chances are that he used faulty data.		
TJ013S004	1	13	君の助けがなかったら，その試験に合格していなかっただろう。	"But for your help, I couldn’t have passed the exam."		
TJ013S005	1	13	不況は金利上昇の結果として生じた。	The recession resulted from the hike in the interest rate.		
TJ013S006	1	13	クラスの全員が宿題を忘れた時，教授は私たちをまるで子供のようにしかりつけた。	"When everyone in the class forgot the assignment, the professor scolded us as if we were children."		
TJ013S007	1	13	私がやったことは研究室の爆発と何の関係もなかった。	What I did had nothing to do with the explosion in the laboratory.		
TJ013S008	1	13	ヘンリー教授があまりにも比喩を使うので，私は授業中に理解できなかった。	Professor Henry used so many metaphors that I got lost during his class.		
TJ013S009	1	13	私は自分の成績に満足している。	I’m content with my grades.		
TJ013S010	1	13	そのプロジェクトは失敗に終わった。	The project resulted in failure.		
TJ013S011	1	13	彼女の銅メダルは賞賛に値した。	Her bronze medal was worthy of admiration.		
TJ013S012	1	13	なんて嫌な天気なんだ！外に出かけられない。どうやって暇をつぶせばいいんだ？	What nasty weather! We cannot go out. How can we kill time?		
TJ013S013	1	13	彼女は年老いた両親のために，定期的にお金を蓄えている。	She regularly puts aside some money for her elderly parents.		
TJ013S014	1	13	コンピューター室は一日中私たちに開放されている。	The computer room is open to us all day long.		
TJ013S015	1	13	ほかの人の言うことに影響を受けやすい子供もいる。	Some children are open to what others suggest.		
TJ013S016	1	13	新しい内閣は，いくつかの規制を廃止しようと努めている。	The new Cabinet is trying to do away with several regulations.		
TJ014S001	1	14	多くの評論家はその映画監督の痛いところを突いた。	Many critics hit a nerve with the film director.		
TJ014S002	1	14	その舞台は結果的に大成功となった。 	The play turned out to be a great success.		
TJ014S003	1	14	新しい工場は１カ月当たり１万台のテレビを生産することができる。	"The new plant can turn out 10,000 TV sets a month."		
TJ014S004	1	14	我が国が技術においてほかのアジア諸国に遅れをとっているとは思えない。	I don’t think we lag behind other Asian nations in terms of technology.		
TJ014S005	1	14	彼女は今夜，私に電話をかけてくるだろう。	She will call me up tonight.		
TJ014S006	1	14	まず第一に，新入生は全員オリエンテーションに参加しなければならない。	"In the first place, all freshmen must attend the orientation."		
TJ014S007	1	14	31ページまでテキストを読んでください。	Please read the textbook up to page 31.		
TJ014S008	1	14	私は頭を打ったが，すぐに意識を取り戻した。	"I was hit on the head, but I came to after a few seconds."		
TJ014S009	1	14	ティムは，学生時代からルームメートと仲が良い。	Tim has been on good terms with his roommate since their college days.		
TJ014S010	1	14	今年の売上高は予測に達しなかった。	This year’s sales were short of the projections.		
TJ014S011	1	14	今年は食料品の十分な供給が不足している。	We are short of an adequate supply of foodstuffs this year.		
TJ014S012	1	14	彼女の愚痴にはうんざりだ。	I’m fed up with her complaints.		
TJ014S013	1	14	その仕事はお金の観点から言えば，それほどもうからない。	The work is not very profitable in terms of cash.		
TJ014S014	1	14	港の封鎖により，入植者たちは食糧が不足した。	"Because of the blockade of the port, the colonists ran short of food."		
TJ014S015	1	14	ケンはパーティーにやっと姿を現した。	Ken finally turned up at the party.		
TJ014S016	1	14	心配しないで，働き口はきっと見つかるよ。	"Don’t worry, a job offer is sure to turn up."		
TJ014S017	1	14	必要なときには最善を尽くさなければならない。	You should do your best when needed.		
TJ014S018	1	14	キムはバスケのトーナメントで私たちが勝利することを確信していた。	Kim was convinced of our victory in the basketball tournament.		
TJ015S001	1	15	★：どうしたんだ？車が動かないぞ。 ☆：サービスセンターに連絡を取るべきね。	★：What happened? My car won’t start. ☆：You should get a hold of the service center.		
TJ015S002	1	15	☆：ねえ，ビル。実験実習費を払わなければならないの。ひょっとして200ドル持っていたりしない？ ★：冗談言うなよ。僕は財布の中に 50ドルすら入っていたことがないんだ！	"☆：Hi, Bill. I have to pay for my lab fee. Do you have 200 dollars by any chance? ★：No way. I’ve never seen even 50 bucks in my wallet!"		
TJ015S003	1	15	★：国会じゃメチャクチャになっている金融市場を建て直そうと新しい法案を可決しようとしているけど，ナンセンスなことばかり言っているよね。 ☆：そんなこと言っちゃ駄目よ。みんな一生懸命なのよ。	"★：The Diet is now trying to pass new laws to save the turbulent financial market, but I think they are full of hot air. ☆：Please don’t say that. They are doing their best."		
TJ015S004	1	15	★：ジムが辞めるって聞いたけど。 ☆：知っているわ。部長を怒らせたのよ。	★：I heard Jim is going to leave. ☆：I know. He got under the manager’s skin.		
TJ015S005	1	15	★：ジェーン，今夜パーティーに来るかい？ ☆：そうしたいのだけれど。	"★：Jane, would you come to the party tonight? ☆：I wish I could."		
TJ015S006	1	15	☆：私たちのバスケットボールチームが勝つと思う？ ★：彼らを見てごらんよ。チームワークがなっていない。監督が勝手気ままにさせているんだ。	☆：Do you think our basketball team will win? ★：Look at them. There’s no team-work. The manager let them cut loose.		
